owner,duration,startDate,amount
0x8675B754342754A30A2AeF474D114d8460bca19b,0,2025-12-06T00:00:00+00:00,20000000000000000000
0xfE1DcF6cA7F39D9c5e86cE18a61276d36B490319,0,2025-12-06T00:00:00+00:00,20000000000000000000
0xc5c75caf067ae899a7ec10b86b5ab38c13879388,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0x849d52316331967b6ff1198e5e32a0eb168d039d,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0x58e6c7ab55aa9012eacca16d1ed4c15795669e1c,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0x4fb312915b779b1339388e14b6d079741ca83128,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0x29065a4c1f2f20d1e263930088890d6f49fe715a,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0x237dee529a47750becdfa8a59a1d766e3e7b5f91,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0x74570c5f0c4440106ca22c67740393337a6f1dcd,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0xb1748c79709f4ba2dd82834b8c82d4a505003f27,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0x2bf916f8169ed2a77324d3e168284fc252ae4087,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0xe39646e5153cc2173ecc51f0ee6cfe133d47b0f3,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0xfeef177e6168f9b7fd59e6c5b6c2d87ff398c6fd,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0x6abfd6139c7c3cc270ee2ce132e309f59caaf6a2,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0x9d6a86facdcf24859a38e6b9a2ef87610a4fc157,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0xbd4b515ed602792497364de7c306659297378fae,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0xe705b1d26b85c9f9f91a3690079d336295f14f08,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0xac140648435d03f784879cd789130f22ef588fcd,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0xd211a02a0adde56bb7f9700f49d4ba832adc7ddf,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0x9f4f18ac9cc9de7c1441ac39ab2dbd7174fa1561,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0x6e3fddab68bf1ebaf9dacf9f7907c7bc0951d1dc,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0xca087c9e22bc97059d8fd6e25956835ec205782b,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0x8306300ffd616049fd7e4b0354a64da835c1a81c,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0x6d5a7597896a703fe8c85775b23395a48f971305,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0x9e2b6378ee8ad2a4a95fe481d63caba8fb0ebbf9,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0xbd230e48b10164d1e4f3c56adab85f3631c73456,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0xd09f16830172e6073e8e5ee5053f35010f1c7d7a,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0xa52fd396891e7a74b641a2cb1a6999fcf56b077e,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0x1b1c25657f57190f626365df560b5b2caa441ed9,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0x4a95a67de2229fa6e4dabd9724497e5ceb1d530b,0,2025-12-06T00:00:00+00:00,1655000000000000000000
0xd3a9ba0588fbaca6127fe11187c057ba719a0dc0,0,2025-12-06T00:00:00+00:00,1655000000000000000000
